"ENTREZID","logFC","p.value","FDR","significance"
"80854",-0.895880875829016,0.00169093619375656,0.427011774709758,"not significant"
"8123",-1.46795511281629,0.00253769571324043,0.427011774709758,"not significant"
"81624",1.74431798615787,0.00485704970434861,0.427011774709758,"not significant"
"8346",1.51129465691931,0.00445696718444994,0.427011774709758,"not significant"
"8350",1.41698183845433,0.000564865417574066,0.427011774709758,"not significant"
"8356",0.823845244694242,0.00227866603181018,0.427011774709758,"not significant"
"83891",-0.92040729885415,0.00328713845296934,0.427011774709758,"not significant"
"84163",-0.980993037299908,0.0019360755848822,0.427011774709758,"not significant"
"84419",1.03538107792879,0.000283498192166998,0.427011774709758,"not significant"
"84777",0.584614103176242,0.00113966158186978,0.427011774709758,"not significant"
"8526",-0.74997771385324,0.00272745589784373,0.427011774709758,"not significant"
"85453",-2.49321313049499,0.00146727214500432,0.427011774709758,"not significant"
"8630",-0.840819105797812,0.00396149042755041,0.427011774709758,"not significant"
"8767",0.738544817293337,0.00424208774217669,0.427011774709758,"not significant"
"8814",-0.657419349974749,0.00359132141596332,0.427011774709758,"not significant"
"8842",-0.550927336176958,0.0025396404394834,0.427011774709758,"not significant"
"8850",-1.30957975834309,0.000993757188071368,0.427011774709758,"not significant"
"9055",1.85568361149052,0.000895785446097573,0.427011774709758,"not significant"
"9133",2.38026526667051,0.00496509389074988,0.427011774709758,"not significant"
"91380",-1.50966744048688,0.00326700505398646,0.427011774709758,"not significant"
"91689",-0.654862034976641,0.00205601042626938,0.427011774709758,"not significant"
"9212",1.22462455607677,0.00237889671618282,0.427011774709758,"not significant"
"92482",-0.737054870103614,0.00064124178349362,0.427011774709758,"not significant"
"92815",0.544244986897846,0.00412740053203404,0.427011774709758,"not significant"
"9319",1.13153268204804,0.00485267793774586,0.427011774709758,"not significant"
"9340",-1.04628670770893,0.00173213308713372,0.427011774709758,"not significant"
"9378",-1.26789225732051,0.00548490270622588,0.427011774709758,"not significant"
"9414",-0.824899819410295,0.00271982667783288,0.427011774709758,"not significant"
"9475",-1.28676893582678,0.00246569475867962,0.427011774709758,"not significant"
"9481",-1.67476350912937,0.00328957503977241,0.427011774709758,"not significant"
"9493",2.73394861537847,0.00479383563043183,0.427011774709758,"not significant"
"9510",-2.19176564614536,0.00287273091781093,0.427011774709758,"not significant"
"9590",-1.10708382823113,0.00510859086478666,0.427011774709758,"not significant"
"9723",-2.49651165703438,0.00352639431260197,0.427011774709758,"not significant"
"9737",-0.98382308130698,0.00249252455148166,0.427011774709758,"not significant"
"975",-0.732109089614576,0.00175352792033418,0.427011774709758,"not significant"
"9787",2.72858306919762,0.00391316185235018,0.427011774709758,"not significant"
"991",1.13935219567909,0.00255449299429149,0.427011774709758,"not significant"
"9928",2.26816461594947,0.00524617936029845,0.427011774709758,"not significant"
"995",0.82655252262477,0.00220873230143186,0.427011774709758,"not significant"
"9980",0.756170528982508,0.00549236721011477,0.427011774709758,"not significant"
"10000",-1.90125633515637,0.00559427323806836,0.430093482708085,"not significant"
"7037",2.18018468966594,0.00557959068399207,0.430093482708085,"not significant"
"10437",2.67163396205257,0.00562546255635958,0.431105159367172,"not significant"
