"logFC_meta","SE_meta","p_meta","I2","tau2","Gene","Symbol","FDR"
-0.0152921481140687,0.0892267384587755,0.76390658092221,0,0,"100127888","SLCO4A1-AS1",0.866166514307671
-0.0195374196606695,0.0150502784557478,0.546118769718648,0,0,"100127955","LOC100127955",0.720048559998414
-0.0627163966422522,1.70287458981275,0.285102840570852,96.7979065564807,6.80759652026745,"100127983","C8orf88",0.499476001782298
-0.068254438148637,0.242546867502307,0.549683191505321,79.0665445466175,0.192073866298292,"100128124","HGC6.3",0.722470682430928
-0.0292812162864276,0.112070117312444,0.81346892837618,54.8982796621445,0.0173358358875622,"100128164","FHL1P1",0.896512686413986
-0.0552440262480205,0.491621450985826,0.405720207237351,82.1977648016456,0.559113038596829,"100128239","LINC02731",0.611321939783
-0.108736632934185,0.446749145867073,0.311587854410288,81.1012315591735,0.518151327212171,"100128288","LOC100128288",0.525706643810322
0.0500437212834852,0.0147729944358252,0.0258826659571225,0,0,"100128292","DLG5-AS1",0.12859197513302
0.00567845446072053,0.0203113478739231,0.27057583302854,0,0,"100128327","TRAPPC3L",0.484209838887797
-0.129538081805646,0.0915883895633928,0.190612618530784,0.0189475608383059,5.40589586530403e-06,"100128420","LINC00892",0.394322798127517
-0.0463686642961612,0.109962635241932,0.946364258002241,68.1071185380263,0.0239301033526453,"100128554","LINC02347",0.972480513030766
-0.29275005688957,0.656175936679027,0.388483100889486,95.1875062351818,1.23468197324983,"100128640","ACVR2B-AS1",0.596996371955751
0.173455032413511,0.243958239139775,0.390783581215207,70.0500698281577,0.138927603237522,"100128731","OST4",0.598929948537762
-0.486673625025266,0.0565324938325917,0.00593591328932985,0,0,"100128782","ERCC6L2-AS1",0.0620158627738228
0.105423347780404,0.0815491366826453,0.0812351228106802,0,0,"100128788","SRRM2-AS1",0.241674126854472
0.0287660395878193,0.090521466317061,0.345899841381167,0,0,"100128822","LINC01003",0.559825845956745
0.118754972461527,0.312108969940054,0.22366906275466,74.4706566144094,0.196882306822688,"100128927","ZBTB42",0.433043082094437
-0.0410497430337037,0.0383849367155119,0.495199484934325,0,0,"100128946","LINC01310",0.682478868714645
0.107327537318147,0.106456919459821,0.24720389422596,43.0037309676303,0.0248521394485771,"100128977","MAPT-AS1",0.4586831029918
0.0653378813500207,0.010110433511586,0.00342784875437463,0,0,"100128998","C20orf181",0.0492687508873284
-0.0503283571270429,0.125311991587857,0.549751952890727,46.3949733989342,0.0239956233767158,"100129271","KPLCE",0.722470682430928
0.488356099884459,0.457321525409045,0.23437130125309,71.6681654568259,0.45959940034368,"100129361","SMIM10L1",0.445910239905999
-0.0579871534707679,0.301426804469324,0.465520970764328,57.3016765079945,0.186592839562544,"100129387","GABPB1-AS1",0.659754445451188
0.00191437705867368,0.105247343418541,0.512476282854341,31.8035625992875,0.0129275227539807,"100129407","FAM236A",0.695441880639993
