"logFC_meta","SE_meta","p_meta","I2","tau2","Gene","Symbol","FDR"
-1.4001621346489,0.448549150747758,0.00153655242947562,55.923934439087,0.927570860945872,"4781","NFIB",0.0363685365306338
1.00329877692429,0.22332107377723,0.000310566244019048,49.4260728609162,0.184243269672304,"4830","NME1",0.0201117471709436
-1.56677551159344,0.25683461094865,0.0014256262432863,78.1534241848239,0.300974494921379,"4919","ROR1",0.0358095270212002
-1.97138397668208,0.471003987316147,0.00119940309233828,88.0767005493149,1.41587058235822,"4921","DDR2",0.0335117549169967
-1.03353276319581,0.18024362909626,0.000229254273266463,17.9596459450885,0.0408496043093473,"492311","IGIP",0.0177304090858363
-2.81667176814636,0.594976364466171,0.000744418266060907,90.6270824169503,2.19520471688417,"5023","P2RX1",0.0285100873950513
1.51512073353464,0.393631781880202,0.000520554854173175,80.1866434032929,0.865115128369347,"5050","PAFAH1B3",0.0248842420833673
1.49469486227904,0.34126461623789,0.000420511875232109,65.8911381057784,0.550111188116934,"51155","JPT1",0.0226241055707979
2.39407363534462,0.608254065106752,0.000417131012219329,76.087138286746,1.90844340493892,"51203","NUSAP1",0.0225284296009608
-7.65201675263528,0.813587676509708,0.000133661439899789,83.4566062937893,3.42317874810949,"5121","PCP4",0.0151270208246138
-2.12144114546977,0.688816953084826,0.00218601491155592,92.3268710703105,3.02549461760813,"51285","RASL12",0.0415549190611424
-1.3484705857423,0.329851443084098,0.00118576641703843,82.7817137397191,0.645877621836078,"51435","SCARA3",0.0333097825697848
-1.94534798647908,0.50705977757638,0.00121380959815947,63.5336196977075,1.22726113188817,"5156","PDGFRA",0.0336555789525836
1.37513592827418,0.182309625716853,1.62386808928454e-05,17.0605705317733,0.0458059044252528,"51599","LSR",0.00832231868214909
1.08458294464683,0.518857051301215,0.00348128877365712,82.7100831367325,1.49840206073629,"51659","GINS2",0.0495807151868439
-1.39470803849141,0.345849286983669,0.000431338372797912,73.6846112734149,0.651365699949783,"5178","PEG3",0.0228425666808564
1.27419364882449,0.202388471993682,5.02725928637436e-05,0.000208828458964557,5.65370149881963e-07,"5226","PGD",0.0107738445025544
-3.24950862886368,0.658148327499609,0.00145370251566505,91.0436201514487,2.74648233583627,"53826","FXYD6",0.0360564167799063
2.27079137773049,0.221512973447041,3.13299689057634e-06,0,0,"54474","KRT20",0.00499938689417393
-1.01150441281149,0.283172215664159,0.00202796590806965,51.3390751415971,0.210113297281794,"54510","PCDH18",0.0404889724658703
-1.43019967849522,0.460617890134067,0.00256535054307218,37.370584900912,0.462466174249856,"54749","EPDR1",0.0439268395932099
-2.82001874831305,0.389593708065665,0.000704951965025676,93.2332639902574,0.981236126730461,"54796","BNC2",0.0276738793977159
-1.86802636892568,0.474774175235302,0.00114880580538203,90.7705257824539,1.43754514004169,"55022","PID1",0.0331082874812891
1.16040837035757,0.327043771245899,0.00217976483377613,62.4828120916954,0.592137949075419,"55034","MOCOS",0.0415132721001315
-3.19926028648084,0.534130680911505,0.00220643619146873,90.0584892917686,1.80275736851448,"55084","SOBP",0.0418128891373057
1.54500106141389,0.421054297103164,0.00139867552467534,48.4849453172047,0.671405491862565,"55086","RADX",0.0356242496643658
1.67192871614057,0.361066043988608,0.000264071659264078,54.6762002013537,0.522802954087529,"55165","CEP55",0.0188416599803537
-1.20589681322233,0.239867679907808,0.000187718111150826,31.0800239662477,0.147500081107688,"55214","P3H2",0.0164178060416012
1.18010072114316,0.404350627572945,0.00210122048026713,80.348078751948,0.881041309921426,"55215","FANCI",0.0408976681883877
