"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","genes_presentes","n_genes_robustos","Database","category","subcategory"
"GO:0021700","developmental maturation","22/718","246/16871",0.0894308943089431,2.10137690513395,3.6687309112797,0.000853509924287103,0.0137953180153796,0.00669642120024094,"IGSF9/RECK/ADGRB3/LRRK2/CCNB1/MAP1B/ANG/CHRDL1/KIF14/ZBTB16/PPARG/PALM/MYOC/CDH3/VEGFA/CX3CL1/EDNRA/FGFR3/RELN/LGI4/CDC20/AXL",22,"IGSF9, RECK, ADGRB3, LRRK2, CCNB1, MAP1B, ANG, CHRDL1, KIF14, ZBTB16, PPARG, PALM, MYOC, CDH3, VEGFA, CX3CL1, EDNRA, FGFR3, RELN, LGI4, CDC20, AXL",22,"GO_BP",NA,NA
"GO:0046822","regulation of nucleocytoplasmic transport","12/718","98/16871",0.122448979591837,2.87720993689955,3.92928631525395,0.00091413317794026,0.0144608088893316,0.00701945885634505,"DDX39A/ECT2/SFN/PRKD1/MX2/BMP4/GAS6/JUP/RAB23/CDK1/FLNA/APOD",12,"DDX39A, ECT2, SFN, PRKD1, MX2, BMP4, GAS6, JUP, RAB23, CDK1, FLNA, APOD",12,"GO_BP",NA,NA
"R-HSA-8948216","Collagen chain trimerization","8/508","44/11089",0.181818181818182,3.9688618468146,4.32343141890981,0.000756663027994176,0.015451855519039,0.015451855519039,"COL6A3/COL16A1/COL6A2/COL4A6/COL14A1/COL4A5/COL6A1/COL21A1",8,"COL6A3, COL16A1, COL6A2, COL4A6, COL14A1, COL4A5, COL6A1, COL21A1",8,"REACTOME",NA,NA
"GO:0090130","tissue migration","11/718","86/16871",0.127906976744186,3.00545766664507,3.93092917067585,0.00102672912414669,0.0158485765495446,0.00769309876595055,"KRT16/ACTG2/GLIPR2/ENPP2/KANK2/ZEB2/MMP9/ACTC1/CORO1C/ANLN/ACTA2",11,"KRT16, ACTG2, GLIPR2, ENPP2, KANK2, ZEB2, MMP9, ACTC1, CORO1C, ANLN, ACTA2",11,"GO_BP",NA,NA
"R-HSA-1500931","Cell-Cell communication","30/508","354/11089",0.0847457627118644,1.84989323368477,3.56090252732768,0.000851228713646075,0.0170832797014488,0.0170832797014488,"H2BC5/H2AC20/EZH2/CLDN11/NECTIN4/ACTG2/CDH11/ZEB2/H2BC12/TFAP2A/CLDN5/FOXF1/ANG/CRB3/ACTC1/ACTN1/FLNC/KLF9/CDH3/H2BC12L/KRT14/JUP/H2AC18/VCL/H2AX/FERMT2/FLNA/CLDN7/ILK/ACTA2",30,"H2BC5, H2AC20, EZH2, CLDN11, NECTIN4, ACTG2, CDH11, ZEB2, H2BC12, TFAP2A, CLDN5, FOXF1, ANG, CRB3, ACTC1, ACTN1, FLNC, KLF9, CDH3, H2BC12L, KRT14, JUP, H2AC18, VCL, H2AX, FERMT2, FLNA, CLDN7, ILK, ACTA2",30,"REACTOME",NA,NA
"R-HSA-1650814","Collagen biosynthesis and modifying enzymes","10/508","67/11089",0.149253731343284,3.25802091902691,4.0619097208494,0.000878572864282662,0.0173332002377122,0.0173332002377122,"COL6A3/COL16A1/COL6A2/CRTAP/COL4A6/COL14A1/COL4A5/COL6A1/P3H2/COL21A1",10,"COL6A3, COL16A1, COL6A2, CRTAP, COL4A6, COL14A1, COL4A5, COL6A1, P3H2, COL21A1",10,"REACTOME",NA,NA
"R-HSA-179409","APC-Cdc20 mediated degradation of Nek2A","6/508","26/11089",0.230769230769231,5.03740157480315,4.51593074880797,0.000942854949503533,0.0180933878318409,0.0180933878318409,"UBE2S/UBE2C/MAD2L1/NEK2/CDC20/BUB1B",6,"UBE2S, UBE2C, MAD2L1, NEK2, CDC20, BUB1B",6,"REACTOME",NA,NA
"R-HSA-8856688","Golgi-to-ER retrograde transport","15/508","131/11089",0.114503816793893,2.49947406383362,3.78271886721838,0.000948193004933242,0.0180933878318409,0.0180933878318409,"KIF20A/TUBA1C/KIF23/CENPE/KIF2C/RACGAP1/KIFC1/KIF4A/TUBB6/KIF15/TUBB3/DYNC1I1/COPZ2/GALNT1/KIF11",15,"KIF20A, TUBA1C, KIF23, CENPE, KIF2C, RACGAP1, KIFC1, KIF4A, TUBB6, KIF15, TUBB3, DYNC1I1, COPZ2, GALNT1, KIF11",15,"REACTOME",NA,NA
"GO:0098911","regulation of ventricular cardiac muscle cell action potential","4/718","12/16871",0.333333333333333,7.83240482822655,4.9916195327658,0.0012245398399415,0.0183311148522786,0.00889815414070196,"CAV1/BIN1/JUP/DSC2",4,"CAV1, BIN1, JUP, DSC2",4,"GO_BP",NA,NA
"GO:0031346","positive regulation of cell projection organization","26/718","320/16871",0.08125,1.90914867688022,3.4617121129329,0.001263675227494,0.0186048026067681,0.00903100562548588,"EZH2/CCR7/VIM/RGS2/TGFB3/DDR2/SLIT2/ENPP2/PRKD1/BMP5/MAP1B/DPYSL3/CXCL12/DMD/EPHA3/S100A9/PALM/CORO1C/ANLN/JUP/VEGFA/CX3CL1/DOCK11/RELN/SERPINF1/NDNF",26,"EZH2, CCR7, VIM, RGS2, TGFB3, DDR2, SLIT2, ENPP2, PRKD1, BMP5, MAP1B, DPYSL3, CXCL12, DMD, EPHA3, S100A9, PALM, CORO1C, ANLN, JUP, VEGFA, CX3CL1, DOCK11, RELN, SERPINF1, NDNF",26,"GO_BP",NA,NA
"GO:0045664","regulation of neuron differentiation","13/718","116/16871",0.112068965517241,2.63330851983479,3.72150128161812,0.00131195470273705,0.0189826687303567,0.00921442660338802,"PCP4/LRRK2/ECT2/MEF2C/TCF4/MAP1B/CXCL12/DMD/SFRP1/BIN1/DIXDC1/SFRP2/RELN",13,"PCP4, LRRK2, ECT2, MEF2C, TCF4, MAP1B, CXCL12, DMD, SFRP1, BIN1, DIXDC1, SFRP2, RELN",13,"GO_BP",NA,NA
"GO:0048144","fibroblast proliferation","9/718","63/16871",0.142857142857143,3.35674492638281,3.95109982853367,0.0013148721447389,0.0189826687303567,0.00921442660338802,"DDR2/PDGFC/MIF/CCNA2/SFRP1/PDGFRA/GAS6/AQP1/PDGFD",9,"DDR2, PDGFC, MIF, CCNA2, SFRP1, PDGFRA, GAS6, AQP1, PDGFD",9,"GO_BP",NA,NA
"R-HSA-9927426","Developmental Lineage of Mammary Gland Alveolar Cells","5/508","18/11089",0.277777777777778,6.06353893263342,4.71077203547248,0.00103119274336342,0.019052513544048,0.019052513544048,"KRT19/KRT18/EPCAM/KRT8/CD24",5,"KRT19, KRT18, EPCAM, KRT8, CD24",5,"REACTOME",NA,NA
"R-HSA-446353","Cell-extracellular matrix interactions","5/508","18/11089",0.277777777777778,6.06353893263342,4.71077203547248,0.00103119274336342,0.019052513544048,0.019052513544048,"ACTN1/FLNC/FERMT2/FLNA/ILK",5,"ACTN1, FLNC, FERMT2, FLNA, ILK",5,"REACTOME",NA,NA
"R-HSA-390522","Striated Muscle Contraction","7/508","36/11089",0.194444444444444,4.24447725284339,4.27219440191696,0.00106495166551575,0.0193688084165676,0.0193688084165676,"VIM/DMD/TPM1/ACTC1/MYH3/TPM2/TMOD1",7,"VIM, DMD, TPM1, ACTC1, MYH3, TPM2, TMOD1",7,"REACTOME",NA,NA
"GO:0042306","regulation of protein import into nucleus","8/718","52/16871",0.153846153846154,3.6149560745661,3.98161396982157,0.00148215487061631,0.0209237116386688,0.0101566332902732,"ECT2/PRKD1/BMP4/JUP/RAB23/CDK1/FLNA/APOD",8,"ECT2, PRKD1, BMP4, JUP, RAB23, CDK1, FLNA, APOD",8,"GO_BP",NA,NA
"GO:0043068","positive regulation of programmed cell death","34/718","467/16871",0.0728051391862955,1.71071797104734,3.28377977663209,0.00167643653989279,0.0232352528218233,0.0112786845084364,"KCNMA1/NUPR1/IGFBP3/FOXA1/SNCA/CLIP3/LRRK2/ECT2/TGFB3/DHCR7/GSN/MEF2C/SLIT2/SOX4/TFAP2A/CYP1B1/LPAR1/AKAP12/CAV1/SFRP1/MAP3K20/ITPR1/BIN1/BMP4/TNFSF12/OLFM1/PPARG/S100A9/TOP2A/MELK/SFRP2/ISL1/BCL2/S100A8",34,"KCNMA1, NUPR1, IGFBP3, FOXA1, SNCA, CLIP3, LRRK2, ECT2, TGFB3, DHCR7, GSN, MEF2C, SLIT2, SOX4, TFAP2A, CYP1B1, LPAR1, AKAP12, CAV1, SFRP1, MAP3K20, ITPR1, BIN1, BMP4, TNFSF12, OLFM1, PPARG, S100A9, TOP2A, MELK, SFRP2, ISL1, BCL2, S100A8",34,"GO_BP",NA,NA
"GO:0001558","regulation of cell growth","28/718","361/16871",0.0775623268698061,1.82249863039067,3.33049215219549,0.00168235522561061,0.0232352528218233,0.0112786845084364,"SLIT3/VIM/SPOCK1/RGS2/SPP1/FHL1/SFN/SLIT2/MAP1B/DACT3/CRYAB/CXCL12/SFRP1/KIF14/WFDC1/OLFM1/S100A9/KRT17/SFRP2/JUP/BCL2/VEGFA/LTBP4/EPHX2/FAM107A/S100A8/AGTR1/TNC",28,"SLIT3, VIM, SPOCK1, RGS2, SPP1, FHL1, SFN, SLIT2, MAP1B, DACT3, CRYAB, CXCL12, SFRP1, KIF14, WFDC1, OLFM1, S100A9, KRT17, SFRP2, JUP, BCL2, VEGFA, LTBP4, EPHX2, FAM107A, S100A8, AGTR1, TNC",28,"GO_BP",NA,NA
"GO:0034109","homotypic cell-cell adhesion","11/718","92/16871",0.119565217391304,2.80944955795083,3.66902376103756,0.00179289219786737,0.0241634202256385,0.0117292286621378,"CEACAM5/CTSG/CSRP1/PLPP3/PDGFRA/SERPINE2/JUP/VCL/DSC2/FLNA/ILK",11,"CEACAM5, CTSG, CSRP1, PLPP3, PDGFRA, SERPINE2, JUP, VCL, DSC2, FLNA, ILK",11,"GO_BP",NA,NA
"GO:1903115","regulation of actin filament-based movement","7/718","42/16871",0.166666666666667,3.91620241411328,3.98938841358724,0.0018043425648427,0.0242444945233834,0.0117685831478849,"ZEB2/PLN/CAV1/BIN1/JUP/DSC2/ACTA2",7,"ZEB2, PLN, CAV1, BIN1, JUP, DSC2, ACTA2",7,"GO_BP",NA,NA
"R-HSA-9925563","Developmental Lineage of Pancreatic Ductal Cells","8/508","48/11089",0.166666666666667,3.63812335958005,4.01334616524642,0.00137211854004006,0.0245714766247174,0.0245714766247174,"KRT7/LAMA4/CA2/KRT19/LAMC3/AQP1/KRT17/PROM1",8,"KRT7, LAMA4, CA2, KRT19, LAMC3, AQP1, KRT17, PROM1",8,"REACTOME",NA,NA
"GO:0044089","positive regulation of cellular component biogenesis","34/718","471/16871",0.0721868365180467,1.69618958063505,3.23079361298985,0.00192864932852065,0.0257595947740438,0.0125040319014187,"ISG15/CCR7/SNCA/SYNPO2/TGFB3/SDC1/PRKD1/CLDN5/MAP1B/COL16A1/LPAR1/SPAG5/PLK4/ARHGEF10/DPYSL3/CAV1/SFRP1/IRX3/BIN1/CRB3/TFRC/TPM1/PALM/MYOC/ANLN/VEGFA/CX3CL1/EMILIN1/DOCK11/STIL/EPHA1/FERMT2/MMP1/FLNA",34,"ISG15, CCR7, SNCA, SYNPO2, TGFB3, SDC1, PRKD1, CLDN5, MAP1B, COL16A1, LPAR1, SPAG5, PLK4, ARHGEF10, DPYSL3, CAV1, SFRP1, IRX3, BIN1, CRB3, TFRC, TPM1, PALM, MYOC, ANLN, VEGFA, CX3CL1, EMILIN1, DOCK11, STIL, EPHA1, FERMT2, MMP1, FLNA",34,"GO_BP",NA,NA
"GO:0045132","meiotic chromosome segregation","9/718","67/16871",0.134328358208955,3.1563422442107,3.72856675451572,0.00204320654549863,0.0269004361918805,0.0130578107014433,"FANCD2/NDC80/SKA3/ZWINT/NUF2/TTK/SMC4/PTTG1/TRIP13",9,"FANCD2, NDC80, SKA3, ZWINT, NUF2, TTK, SMC4, PTTG1, TRIP13",9,"GO_BP",NA,NA
"R-HSA-6791312","TP53 Regulates Transcription of Cell Cycle Genes","8/508","49/11089",0.163265306122449,3.56387594407842,3.94099259140789,0.00157544613158687,0.0274788171502278,0.0274788171502278,"CCNE1/SFN/CCNB1/E2F8/CCNA2/AURKA/CDK1/CCNE2",8,"CCNE1, SFN, CCNB1, E2F8, CCNA2, AURKA, CDK1, CCNE2",8,"REACTOME",NA,NA
"R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","14/508","124/11089",0.112903225806452,2.46453517907036,3.59336588487157,0.00158878500724103,0.0274788171502278,0.0274788171502278,"IGFBP3/CTSG/SPP1/IGFBP6/SPARCL1/IGF2/CHRDL1/BMP4/GAS6/IGFBP5/SDC2/MMP1/IGFBP2/TNC",14,"IGFBP3, CTSG, SPP1, IGFBP6, SPARCL1, IGF2, CHRDL1, BMP4, GAS6, IGFBP5, SDC2, MMP1, IGFBP2, TNC",14,"REACTOME",NA,NA
"R-HSA-71384","Ethanol oxidation","4/508","12/11089",0.333333333333333,7.2762467191601,4.76622631477841,0.00160529172355283,0.0274788171502278,0.0274788171502278,"ADH1A/ALDH2/ALDH1A1/ALDH1B1",4,"ADH1A, ALDH2, ALDH1A1, ALDH1B1",4,"REACTOME",NA,NA
"GO:0042552","myelination","12/718","108/16871",0.111111111111111,2.61080160940885,3.54055403589526,0.00213522352618524,0.0277703561233597,0.0134800807980931,"CNTN1/JAM2/TNFRSF21/CLDN5/LPAR1/EPB41L3/ARHGEF10/KIF14/MYOC/PLP1/CFH/LGI4",12,"CNTN1, JAM2, TNFRSF21, CLDN5, LPAR1, EPB41L3, ARHGEF10, KIF14, MYOC, PLP1, CFH, LGI4",12,"GO_BP",NA,NA
"GO:0045600","positive regulation of fat cell differentiation","8/718","55/16871",0.145454545454545,3.41777665231704,3.78642485000798,0.00214447167804357,0.0277865344125992,0.0134879339435535,"LMO3/SFRP1/AXIN2/ZBTB16/PPARG/SFRP2/RARRES2/CDS1",8,"LMO3, SFRP1, AXIN2, ZBTB16, PPARG, SFRP2, RARRES2, CDS1",8,"GO_BP",NA,NA
"hsa04115","p53 signaling pathway","11/398","75/8356",0.146666666666667,3.07926298157454,4.04493415822788,0.000778409088096293,0.0278641327851296,0.0278641327851296,"CHEK1/CCND2/IGFBP3/CCNE1/SFN/CCNB1/BCL2/CDK1/RRM2/CCNB2/CCNE2",11,"CHEK1, CCND2, IGFBP3, CCNE1, SFN, CCNB1, BCL2, CDK1, RRM2, CCNB2, CCNE2",11,"KEGG","Cellular Processes","Cell growth and death"
"hsa04814","Motor proteins","20/398","192/8356",0.104166666666667,2.18697654941374,3.7209518565248,0.000793598718563816,0.0278641327851296,0.0278641327851296,"KIF20A/TUBA1C/KIF23/CENPE/KIF2C/ACTG2/KIFC1/KIF4A/TUBB6/KIF15/KIF14/TUBB3/TPM1/ACTC1/MYH3/DYNC1I1/TPM2/MYH11/KIF11/ACTA2",20,"KIF20A, TUBA1C, KIF23, CENPE, KIF2C, ACTG2, KIFC1, KIF4A, TUBB6, KIF15, KIF14, TUBB3, TPM1, ACTC1, MYH3, DYNC1I1, TPM2, MYH11, KIF11, ACTA2",20,"KEGG","Cellular Processes","Cell motility"
"GO:0044771","meiotic cell cycle phase transition","4/718","14/16871",0.285714285714286,6.71348985276562,4.50887817932606,0.0023134157958521,0.0296555973140696,0.0143952006280937,"NDC80/ZWINT/TTK/CDC20",4,"NDC80, ZWINT, TTK, CDC20",4,"GO_BP",NA,NA
"GO:1904888","cranial skeletal system development","6/718","33/16871",0.181818181818182,4.2722208153963,3.96686560595344,0.00240897267923834,0.0302716256960063,0.0146942285672939,"TFAP2A/CEP55/PDGFRA/TGFBR2/EDNRA/RAB23",6,"TFAP2A, CEP55, PDGFRA, TGFBR2, EDNRA, RAB23",6,"GO_BP",NA,NA
"GO:0061564","axon development","30/718","407/16871",0.0737100737100737,1.73198141164715,3.15153943112979,0.0025480786260093,0.0310488762389528,0.0150715157750178,"PTCH1/SLIT3/IGSF9/CNTN1/PRICKLE1/VIM/SPP1/MYOT/TNFRSF21/SLIT2/NFIB/MAP1B/CXCL12/PALLD/EPHA3/SEMA3F/OLFM1/TUBB3/SEMA3E/CELSR3/JUP/FAT4/ISL1/VEGFA/PLP1/EDNRA/PLPPR4/RELN/APOD/MAP1A",30,"PTCH1, SLIT3, IGSF9, CNTN1, PRICKLE1, VIM, SPP1, MYOT, TNFRSF21, SLIT2, NFIB, MAP1B, CXCL12, PALLD, EPHA3, SEMA3F, OLFM1, TUBB3, SEMA3E, CELSR3, JUP, FAT4, ISL1, VEGFA, PLP1, EDNRA, PLPPR4, RELN, APOD, MAP1A",30,"GO_BP",NA,NA
"GO:0030261","chromosome condensation","7/718","45/16871",0.155555555555556,3.65512225317239,3.76004899609576,0.00271850429900141,0.0328266321093332,0.0159344608761018,"CCNB1/NUSAP1/NCAPG/TOP2A/SMC4/CDK1/H1-2",7,"CCNB1, NUSAP1, NCAPG, TOP2A, SMC4, CDK1, H1-2",7,"GO_BP",NA,NA
"GO:0070507","regulation of microtubule cytoskeleton organization","15/718","156/16871",0.0961538461538462,2.25934754660381,3.33156181724557,0.00272267515813792,0.0328266321093332,0.0159344608761018,"SNCA/CLIP3/BORA/SKA3/MAP1B/AURKB/TACC3/SPAG5/EPHA3/TPX2/DIXDC1/STMN1/STIL/FAM107A/MAP1A",15,"SNCA, CLIP3, BORA, SKA3, MAP1B, AURKB, TACC3, SPAG5, EPHA3, TPX2, DIXDC1, STMN1, STIL, FAM107A, MAP1A",15,"GO_BP",NA,NA
"GO:0048588","developmental cell growth","16/718","172/16871",0.0930232558139535,2.18578739392369,3.2954823276637,0.0027963801407102,0.0334441067230783,0.0162341908344459,"SLIT3/PRICKLE1/VIM/RGS2/SPP1/MEIS1/SH3GL2/SLIT2/MAP1B/CXCL12/SEMA3F/OLFM1/SORBS2/JUP/VEGFA/EDNRA",16,"SLIT3, PRICKLE1, VIM, RGS2, SPP1, MEIS1, SH3GL2, SLIT2, MAP1B, CXCL12, SEMA3F, OLFM1, SORBS2, JUP, VEGFA, EDNRA",16,"GO_BP",NA,NA
"GO:0010463","mesenchymal cell proliferation","5/718","24/16871",0.208333333333333,4.8952530176416,4.02599445585291,0.00298141334397474,0.0352787398606667,0.0171247448777463,"NFIB/BMP4/TGFBR2/ISL1/OSR1",5,"NFIB, BMP4, TGFBR2, ISL1, OSR1",5,"GO_BP",NA,NA
"GO:0030900","forebrain development","21/718","255/16871",0.0823529411764706,1.93506472226774,3.17206214945716,0.00303617010058182,0.0355178064946664,0.0172407908343819,"EZH2/CRH/LRRK2/SLIT2/NFIB/LPAR1/TACC3/CXCL12/KIF14/BMP4/SEMA3E/DIXDC1/AQP1/FAT4/SMC4/SLC2A1/RELN/STIL/NDNF/FLNA/ALDH1A2",21,"EZH2, CRH, LRRK2, SLIT2, NFIB, LPAR1, TACC3, CXCL12, KIF14, BMP4, SEMA3E, DIXDC1, AQP1, FAT4, SMC4, SLC2A1, RELN, STIL, NDNF, FLNA, ALDH1A2",21,"GO_BP",NA,NA
"GO:0062197","cellular response to chemical stress","23/718","289/16871",0.0795847750865052,1.8700205299226,3.14523524505835,0.00304779870041925,0.0355178064946664,0.0172407908343819,"SOD3/SLC4A11/GPX3/SNCA/LRRK2/ECT2/DDR2/PRKD1/SLC25A23/CYP1B1/STX2/CAV1/CYGB/PDGFRA/TPM1/AQP1/MAPK13/MYLK/SLC2A1/PDGFD/EDNRA/CDK1/PAM",23,"SOD3, SLC4A11, GPX3, SNCA, LRRK2, ECT2, DDR2, PRKD1, SLC25A23, CYP1B1, STX2, CAV1, CYGB, PDGFRA, TPM1, AQP1, MAPK13, MYLK, SLC2A1, PDGFD, EDNRA, CDK1, PAM",23,"GO_BP",NA,NA
"GO:0034501","protein localization to kinetochore","4/718","15/16871",0.266666666666667,6.26592386258124,4.30166029294084,0.00304938800436163,0.0355178064946664,0.0172407908343819,"AURKB/TTK/KNTC1/CDK1",4,"AURKB, TTK, KNTC1, CDK1",4,"GO_BP",NA,NA
"R-HSA-141405","Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components","5/508","21/11089",0.238095238095238,5.19731908511436,4.21834567849001,0.00218559680427887,0.0363433525740086,0.0363433525740086,"UBE2S/UBE2C/MAD2L1/CDC20/BUB1B",5,"UBE2S, UBE2C, MAD2L1, CDC20, BUB1B",5,"REACTOME",NA,NA
"R-HSA-141430","Inactivation of APC/C via direct inhibition of the APC/C complex","5/508","21/11089",0.238095238095238,5.19731908511436,4.21834567849001,0.00218559680427887,0.0363433525740086,0.0363433525740086,"UBE2S/UBE2C/MAD2L1/CDC20/BUB1B",5,"UBE2S, UBE2C, MAD2L1, CDC20, BUB1B",5,"REACTOME",NA,NA
"GO:0061351","neural precursor cell proliferation","11/718","99/16871",0.111111111111111,2.61080160940885,3.38891278441193,0.00321821230963539,0.037192862987781,0.0180538843636205,"SPINT1/NES/RACGAP1/LRRK2/NFIB/KIF14/DIXDC1/MELK/VEGFA/CX3CL1/FLNA",11,"SPINT1, NES, RACGAP1, LRRK2, NFIB, KIF14, DIXDC1, MELK, VEGFA, CX3CL1, FLNA",11,"GO_BP",NA,NA
"GO:0042551","neuron maturation","6/718","35/16871",0.171428571428571,4.02809391165937,3.78074224947354,0.00328499197793833,0.0376718488781051,0.0182863901505119,"ADGRB3/LRRK2/MYOC/CX3CL1/EDNRA/LGI4",6,"ADGRB3, LRRK2, MYOC, CX3CL1, EDNRA, LGI4",6,"GO_BP",NA,NA
"GO:1902414","protein localization to cell junction","12/718","114/16871",0.105263157894737,2.47339099838733,3.32786323601334,0.00335879125777531,0.0383574290960502,0.0186191794273371,"KIF2C/LSR/CGNL1/EPB41L3/NRXN2/OLFM1/VCL/JAM3/RELN/FERMT2/FLNA/MAP1A",12,"KIF2C, LSR, CGNL1, EPB41L3, NRXN2, OLFM1, VCL, JAM3, RELN, FERMT2, FLNA, MAP1A",12,"GO_BP",NA,NA
"GO:0071384","cellular response to corticosteroid stimulus","8/718","59/16871",0.135593220338983,3.18606298097351,3.54627288928889,0.00336598010797355,0.0383574290960502,0.0186191794273371,"CRH/AXIN2/KLF9/AQP1/SCNN1B/ISL1/SERPINF1/FAM107A",8,"CRH, AXIN2, KLF9, AQP1, SCNN1B, ISL1, SERPINF1, FAM107A",8,"GO_BP",NA,NA
"R-HSA-3560782","Diseases associated with glycosaminoglycan metabolism","7/508","41/11089",0.170731707317073,3.72685807566737,3.8327256929065,0.00235376846677547,0.0385885421876992,0.0385885421876992,"SDC1/DCN/OMD/CSPG4/PRELP/LUM/SDC2",7,"SDC1, DCN, OMD, CSPG4, PRELP, LUM, SDC2",7,"REACTOME",NA,NA
"GO:0031401","positive regulation of protein modification process","26/718","345/16871",0.0753623188405797,1.77080456985992,3.04974214214456,0.00356572944323363,0.0402287823930182,0.0195275578987132,"PRICKLE1/EZH2/CLIP3/LRRK2/ECT2/DDR2/MMP9/UBE2S/NIBAN1/CSPG4/UBE2C/CAV1/PRKAR2B/DCUN1D4/KIF14/BMP4/GAS6/TPX2/FAXDC2/FANCI/RARRES2/VEGFA/PELI2/FGFR3/CDC20/FAM107A",26,"PRICKLE1, EZH2, CLIP3, LRRK2, ECT2, DDR2, MMP9, UBE2S, NIBAN1, CSPG4, UBE2C, CAV1, PRKAR2B, DCUN1D4, KIF14, BMP4, GAS6, TPX2, FAXDC2, FANCI, RARRES2, VEGFA, PELI2, FGFR3, CDC20, FAM107A",26,"GO_BP",NA,NA
"R-HSA-1474290","Collagen formation","11/508","90/11089",0.122222222222222,2.66795713035871,3.48116529744028,0.00262610590084462,0.0424553787303214,0.0424553787303214,"COL6A3/MMP9/COL16A1/COL6A2/CRTAP/COL4A6/COL14A1/COL4A5/COL6A1/P3H2/COL21A1",11,"COL6A3, MMP9, COL16A1, COL6A2, CRTAP, COL4A6, COL14A1, COL4A5, COL6A1, P3H2, COL21A1",11,"REACTOME",NA,NA
"GO:0010464","regulation of mesenchymal cell proliferation","4/718","16/16871",0.25,5.87430362116992,4.1124568841109,0.00393038463684864,0.0429972910069049,0.0208714268660261,"NFIB/BMP4/TGFBR2/ISL1",4,"NFIB, BMP4, TGFBR2, ISL1",4,"GO_BP",NA,NA
"R-HSA-392154","Nitric oxide stimulates guanylate cyclase","5/508","22/11089",0.227272727272727,4.96107730851825,4.07478605906856,0.00272336834426005,0.0434246678454616,0.0434246678454616,"KCNMA1/PDE2A/ITPR1/KCNMB1/PDE5A",5,"KCNMA1, PDE2A, ITPR1, KCNMB1, PDE5A",5,"REACTOME",NA,NA
"GO:0150076","neuroinflammatory response","9/718","74/16871",0.121621621621622,2.8577693292178,3.37664150376779,0.00406060870833414,0.0439669306987345,0.0213421021909243,"IL33/NUPR1/SYT11/SNCA/LRRK2/ZEB2/MMP9/LRP1/CX3CL1",9,"IL33, NUPR1, SYT11, SNCA, LRRK2, ZEB2, MMP9, LRP1, CX3CL1",9,"GO_BP",NA,NA
"GO:0035023","regulation of Rho protein signal transduction","10/718","88/16871",0.113636363636364,2.67013800962269,3.31170821706226,0.00413904612440635,0.0446141650898434,0.0216562779202054,"CCR7/SYNPO2/KANK2/LPAR1/ARHGEF10/MYOC/ARHGAP20/DOCK11/FERMT2/STARD13",10,"CCR7, SYNPO2, KANK2, LPAR1, ARHGEF10, MYOC, ARHGAP20, DOCK11, FERMT2, STARD13",10,"GO_BP",NA,NA
"GO:0001890","placenta development","8/718","61/16871",0.131147540983607,3.08160189963012,3.43377554428536,0.00415038747193118,0.0446141650898434,0.0216562779202054,"SPP1/BMP5/E2F8/PLK4/IGF2/ANG/PPARG/STOX2",8,"SPP1, BMP5, E2F8, PLK4, IGF2, ANG, PPARG, STOX2",8,"GO_BP",NA,NA
"GO:0043627","response to estrogen","8/718","61/16871",0.131147540983607,3.08160189963012,3.43377554428536,0.00415038747193118,0.0446141650898434,0.0216562779202054,"CRH/TRIM24/ARPC1B/CAV1/SFRP1/KRT19/IGFBP2/CD24",8,"CRH, TRIM24, ARPC1B, CAV1, SFRP1, KRT19, IGFBP2, CD24",8,"GO_BP",NA,NA
"GO:0001932","regulation of protein phosphorylation","27/718","367/16871",0.0735694822888283,1.72867790486744,2.97554958955735,0.00418098379979333,0.0448350209876876,0.0217634841560365,"EZH2/IGFBP3/CDKN3/CLIP3/ECT2/SFN/ADARB1/DDR2/SLIT2/MMP9/NIBAN1/CSPG4/SFRP1/PRKAR2B/KIF14/BMP4/GAS6/TPX2/CORO1C/FAXDC2/SFRP2/RARRES2/VEGFA/CNKSR3/PELI2/FGFR3/CCNE2",27,"EZH2, IGFBP3, CDKN3, CLIP3, ECT2, SFN, ADARB1, DDR2, SLIT2, MMP9, NIBAN1, CSPG4, SFRP1, PRKAR2B, KIF14, BMP4, GAS6, TPX2, CORO1C, FAXDC2, SFRP2, RARRES2, VEGFA, CNKSR3, PELI2, FGFR3, CCNE2",27,"GO_BP",NA,NA
"GO:0010875","positive regulation of cholesterol efflux","5/718","26/16871",0.192307692307692,4.51869509320763,3.78552369196194,0.00430125494526111,0.0457945067083766,0.0222292306153923,"PTCH1/CAV1/LRP1/PPARG/ABCA8",5,"PTCH1, CAV1, LRP1, PPARG, ABCA8",5,"GO_BP",NA,NA
"GO:0031579","membrane raft organization","5/718","26/16871",0.192307692307692,4.51869509320763,3.78552369196194,0.00430125494526111,0.0457945067083766,0.0222292306153923,"GSN/COLEC12/CAV1/MYADM/ILK",5,"GSN, COLEC12, CAV1, MYADM, ILK",5,"GO_BP",NA,NA
"R-HSA-69190","DNA strand elongation","6/508","32/11089",0.1875,4.09288877952756,3.83897907539338,0.00293971159461141,0.0462408688665902,0.0462408688665902,"FEN1/GINS2/MCM2/CDC45/MCM7/MCM4",6,"FEN1, GINS2, MCM2, CDC45, MCM7, MCM4",6,"REACTOME",NA,NA
